"GROUP"	"LABEL"
"734"	53	"GSM967638"
"735"	53	"GSM929572"
"736"	53	"GSM972097"
"737"	53	"GSM102541"
"738"	53	"GSM325838"
"739"	53	"GSM102521"
"740"	22	"GSM1060740"
"741"	22	"GSM38107"
"742"	22	"GSM656585"
"743"	22	"GSM588884"
"744"	22	"GSM588885"
"745"	22	"GSM588834"
"746"	22	"GSM523365"
"747"	22	"GSM916721"
"748"	22	"GSM972301"
"749"	22	"GSM95500"
"750"	22	"GSM95508"
"751"	22	"GSM237952"
"752"	22	"GSM237984"
"753"	22	"GSM237985"
"754"	22	"GSM237986"
"755"	22	"GSM179833"
"756"	22	"GSM95499"
"757"	22	"GSM560964"
"758"	22	"GSM560968"
"759"	22	"GSM948551"
"760"	22	"GSM948555"
"761"	22	"GSM948550"
"762"	22	"GSM948554"
"763"	22	"GSM523330"
"764"	22	"GSM948556"
"765"	22	"GSM948557"
"766"	22	"GSM948560"
"767"	22	"GSM948552"
"768"	22	"GSM948558"
"769"	22	"GSM948559"
"770"	22	"GSM358473"
"771"	22	"GSM298776"
"772"	22	"GSM298952"
"773"	22	"GSM298958"
"774"	22	"GSM298947"
"775"	22	"GSM298948"
"776"	22	"GSM95477"
"777"	22	"GSM298962"
"778"	22	"GSM298950"
"779"	22	"GSM298953"
"780"	22	"GSM298956"
"781"	22	"GSM298778"
"782"	22	"GSM298782"
"783"	22	"GSM298951"
"784"	22	"GSM298964"
"785"	22	"GSM95497"
"786"	22	"GSM95504"
"787"	22	"GSM868556"
"788"	22	"GSM301658"
"789"	22	"GSM358468"
"790"	22	"GSM327315"
"791"	22	"GSM358617"
"792"	22	"GSM327300"
"793"	22	"GSM358452"
"794"	22	"GSM327286"
"795"	22	"GSM358545"
"796"	22	"GSM327291"
"797"	22	"GSM358450"
"798"	22	"GSM358369"
"799"	22	"GSM358595"
"800"	22	"GSM734138"
"801"	22	"GSM327298"
"802"	22	"GSM358374"
"803"	22	"GSM327333"
"804"	22	"GSM358462"
"805"	22	"GSM95473"
"806"	22	"GSM95476"
"807"	22	"GSM95480"
"808"	22	"GSM95498"
"809"	22	"GSM95509"
