"GROUP"	"LABEL"
"2560"	16	"TCGA.AA.3518.11A.01R.1672.07"
"2561"	16	"TCGA.AA.3520.11A.01R.A32Z.07"
"2562"	16	"TCGA.AA.3527.11A.01R.A32Z.07"
"2563"	16	"TCGA.A6.2683.11A.01R.A32Z.07"
"2564"	16	"TCGA.AA.3522.11A.01R.A32Z.07"
"2565"	16	"TCGA.AA.3496.11A.01R.1839.07"
"2566"	16	"TCGA.AA.3697.11A.01R.1723.07"
"2567"	16	"TCGA.A6.5662.11A.01R.1653.07"
"2568"	16	"TCGA.AH.6643.11A.01R.1830.07"
"2569"	16	"TCGA.A6.2671.11A.01R.A32Z.07"
"2570"	16	"TCGA.A6.2682.11A.01R.A32Z.07"
"2571"	16	"TCGA.A6.2678.11A.01R.A32Z.07"
"2572"	16	"TCGA.AA.3534.11A.01R.A32Z.07"
"2573"	16	"TCGA.AZ.6600.11A.01R.1774.07"
"2574"	16	"TCGA.AF.3400.11A.01R.A32Z.07"
"2575"	16	"TCGA.A6.2685.11A.01R.A32Z.07"
"2576"	16	"TCGA.AF.5654.11A.11R.1660.07"
"2577"	16	"TCGA.AZ.6598.11A.01R.1774.07"
"2578"	16	"TCGA.AZ.6599.11A.01R.1774.07"
"2579"	16	"TCGA.AA.3655.11A.01R.1723.07"
"2580"	16	"TCGA.AA.3660.11A.01R.1723.07"
"2581"	16	"TCGA.AA.3662.11A.01R.1723.07"
"2582"	16	"TCGA.AG.3731.11A.01R.1736.07"
"2583"	16	"TCGA.AA.3489.11A.01R.1839.07"
"2584"	16	"TCGA.AG.3725.11A.01R.1736.07"
"2585"	16	"TCGA.AG.3742.11A.01R.1660.07"
"2586"	16	"TCGA.AZ.6603.11A.02R.1839.07"
"2587"	16	"TCGA.AG.3732.11A.01R.1660.07"
"2588"	16	"TCGA.F4.6704.11A.01R.1839.07"
"2589"	16	"TCGA.AF.2691.11A.01R.A32Z.07"
"2590"	16	"TCGA.AF.2692.11A.01R.A32Z.07"
"2591"	16	"TCGA.A6.2675.11A.01R.1723.07"
"2592"	16	"TCGA.AH.6547.01A.11R.1830.07"
"2593"	16	"TCGA.AA.3511.11A.01R.1839.07"
"2594"	16	"TCGA.AZ.6601.11A.01R.1774.07"
"2595"	16	"TCGA.AF.2689.11A.01R.A32Z.07"
"2596"	16	"TCGA.A6.5667.11A.01R.1723.07"
"2597"	16	"TCGA.AA.3712.11A.01R.1723.07"
"2598"	17	"TCGA.A6.2680.11A.01R.A32Z.07"
"2599"	17	"TCGA.HU.A4HB.01A.12R.A251.31"
"2600"	17	"TCGA.3A.A9I7.01A.21R.A38C.07"
"2601"	17	"TCGA.CG.5734.11A.01R.1602.13"
"2602"	17	"TCGA.CG.5730.11A.01R.1602.13"
"2603"	17	"TCGA.HU.8238.11A.01R.2343.13"
"2604"	17	"TCGA.BR.7851.11A.01R.2203.13"
"2605"	17	"TCGA.BR.6457.11A.01R.1802.13"
"2606"	17	"TCGA.BR.6564.11A.01R.1884.13"
"2607"	17	"TCGA.BR.6453.11A.01R.1802.13"
"2608"	17	"TCGA.CG.5720.11A.01R.1602.13"
"2609"	17	"TCGA.2G.AAGG.01A.11R.A430.07"
"2610"	17	"TCGA.2G.AALO.01A.12R.A430.07"
"2611"	17	"TCGA.MX.A663.01A.11R.A31P.31"
"2612"	17	"TCGA.SW.A7EB.01A.11R.A354.31"
"2613"	17	"TCGA.VQ.A94R.01A.11R.A414.31"
"2614"	17	"TCGA.2H.A9GM.01A.11R.A37I.31"
"2615"	17	"TCGA.B7.A5TJ.01A.11R.A31P.31"
"2616"	17	"TCGA.IN.7806.01A.11R.2055.13"
"2617"	17	"TCGA.JY.A93C.01A.11R.A38D.31"
"2618"	17	"TCGA.R6.A8W8.01B.11R.A37I.31"
"2619"	17	"TCGA.D7.6815.01A.11R.1884.13"
"2620"	17	"TCGA.VQ.A8E7.01B.11R.A414.31"
"2621"	17	"TCGA.VQ.A91U.01A.11R.A414.31"
"2622"	17	"TCGA.L5.A4OH.01A.11R.A260.31"
"2623"	17	"TCGA.HU.A4GF.01A.11R.A24K.31"
"2624"	17	"TCGA.VQ.A91S.01A.11R.A414.31"
"2625"	17	"TCGA.L5.A8NH.01A.11R.A37I.31"
"2626"	17	"TCGA.2H.A9GI.01A.11R.A37I.31"
"2627"	17	"TCGA.VQ.AA6B.01A.11R.A414.31"
"2628"	17	"TCGA.RE.A7BO.01A.11R.A336.31"
"2629"	17	"TCGA.BR.4371.01A.01R.1157.13"
"2630"	17	"TCGA.CG.4469.01A.01R.1157.13"
"2631"	17	"TCGA.L5.A43E.01A.11R.A24K.31"
"2632"	17	"TCGA.BR.8679.01A.11R.2402.13"
"2633"	17	"TCGA.L7.A6VZ.01A.12R.A336.31"
"2634"	17	"TCGA.BR.8077.01A.11R.2343.13"
"2635"	17	"TCGA.QG.A5Z1.01A.11R.A28H.07"
"2636"	17	"TCGA.AG.3732.01A.11R.1660.07"
"2637"	17	"TCGA.VQ.A8DZ.01A.11R.A36D.31"
"2638"	17	"TCGA.HQ.A2OF.01A.11R.A26T.07"
"2639"	17	"TCGA.HF.7136.01A.11R.2055.13"
"2640"	17	"TCGA.IP.7968.01A.11R.2203.13"
"2641"	17	"TCGA.VQ.AA68.01A.11R.A414.31"
"2642"	17	"TCGA.BR.4369.01A.01R.1157.13"
"2643"	17	"TCGA.L5.A4OQ.01A.11R.A260.31"
"2644"	17	"TCGA.HU.A4HD.01A.11R.A251.31"
"2645"	17	"TCGA.BR.8485.01A.11R.2402.13"
"2646"	17	"TCGA.VQ.A94O.01A.11R.A414.31"
"2647"	17	"TCGA.CM.6675.01A.11R.1839.07"
"2648"	17	"TCGA.HU.A4GU.01A.11R.A251.31"
"2649"	17	"TCGA.IN.A6RO.01A.12R.A33Y.31"
"2650"	17	"TCGA.3M.AB46.01A.11R.A414.31"
"2651"	17	"TCGA.CD.A4MH.01A.11R.A251.31"
"2652"	17	"TCGA.3X.AAVC.01A.21R.A41I.07"
"2653"	17	"TCGA.JW.A69B.01A.11R.A32P.07"
"2654"	17	"TCGA.V5.A7RB.01A.11R.A354.31"
"2655"	17	"TCGA.L5.A4OX.01A.21R.A28J.31"
"2656"	17	"TCGA.L5.A4OW.01A.11R.A28J.31"
"2657"	17	"TCGA.R6.A8WC.01A.11R.A37I.31"
"2658"	17	"TCGA.V5.AASW.01A.11R.A406.31"
"2659"	17	"TCGA.L5.A8NJ.01A.11R.A36D.31"
"2660"	17	"TCGA.M9.A5M8.01A.11R.A28J.31"
"2661"	17	"TCGA.EQ.8122.01A.11R.2343.13"
"2662"	17	"TCGA.VQ.A8PK.01A.12R.A414.31"
"2663"	17	"TCGA.IC.A6RE.01A.11R.A336.31"
"2664"	17	"TCGA.V5.A7RE.01A.11R.A354.31"
"2665"	17	"TCGA.CG.4436.01A.01R.1157.13"
"2666"	17	"TCGA.CG.4444.01A.01R.1157.13"
"2667"	17	"TCGA.CG.4465.01A.01R.1157.13"
"2668"	17	"TCGA.CG.4474.01A.02R.1157.13"
"2669"	17	"TCGA.BR.A4PF.01A.11R.A251.31"
"2670"	17	"TCGA.CG.4438.01A.01R.1157.13"
"2671"	17	"TCGA.R6.A6DQ.01B.11R.A31P.31"
"2672"	17	"TCGA.BR.6452.01A.12R.1802.13"
"2673"	17	"TCGA.BR.8591.01A.11R.2402.13"
"2674"	17	"TCGA.L5.A4OJ.01A.11R.A260.31"
"2675"	17	"TCGA.L5.A4OR.01A.11R.A260.31"
"2676"	17	"TCGA.VQ.A91N.01A.11R.A414.31"
"2677"	17	"TCGA.2H.A9GH.01A.11R.A37I.31"
"2678"	17	"TCGA.HU.A4H8.01A.11R.A251.31"
"2679"	17	"TCGA.BR.4292.01A.01R.1131.13"
"2680"	17	"TCGA.HF.A5NB.01A.11R.A31P.31"
"2681"	17	"TCGA.CM.6171.01A.11R.1653.07"
"2682"	17	"TCGA.FP.7829.01A.11R.2055.13"
"2683"	17	"TCGA.BR.7851.01A.11R.2203.13"
"2684"	17	"TCGA.BR.8368.01A.11R.2343.13"
"2685"	17	"TCGA.L5.A8NM.01A.11R.A37I.31"
"2686"	17	"TCGA.CG.5732.01A.11R.1602.13"
"2687"	17	"TCGA.HU.8238.01A.11R.2343.13"
"2688"	17	"TCGA.HF.7131.01A.11R.2055.13"
"2689"	17	"TCGA.HU.A4GP.01A.11R.A251.31"
"2690"	17	"TCGA.F1.A72C.01A.21R.A33Y.31"
"2691"	17	"TCGA.HU.A4GC.01A.12R.A251.31"
"2692"	17	"TCGA.HU.8244.01A.11R.2343.13"
"2693"	17	"TCGA.VQ.A8DT.01A.11R.A36D.31"
"2694"	17	"TCGA.B7.A5TI.01A.11R.A31P.31"
"2695"	17	"TCGA.CG.4441.01A.01R.1802.13"
"2696"	17	"TCGA.FP.A8CX.01A.11R.A36D.31"
"2697"	17	"TCGA.R5.A7ZR.01A.11R.A354.31"
"2698"	17	"TCGA.FB.AAPP.01A.12R.A41B.07"
"2699"	17	"TCGA.HU.A4G3.01A.11R.A24K.31"
"2700"	17	"TCGA.VQ.A91V.01A.11R.A414.31"
"2701"	17	"TCGA.BR.8588.01A.11R.2402.13"
"2702"	17	"TCGA.HF.7132.01A.11R.2055.13"
"2703"	17	"TCGA.VQ.A8PC.01A.11R.A39E.31"
"2704"	17	"TCGA.RD.A8MV.01A.11R.A36D.31"
"2705"	17	"TCGA.D7.A4YY.01A.11R.A251.31"
"2706"	17	"TCGA.HU.A4GX.01A.12R.A251.31"
"2707"	17	"TCGA.BR.4366.01A.01R.1157.13"
"2708"	17	"TCGA.VQ.A92D.01A.11R.A414.31"
"2709"	17	"TCGA.L5.A88Y.01A.11R.A354.31"
"2710"	17	"TCGA.2H.A9GJ.01A.11R.A37I.31"
"2711"	17	"TCGA.VQ.AA6G.01A.11R.A414.31"
"2712"	17	"TCGA.L5.A4ON.01A.11R.A260.31"
"2713"	17	"TCGA.V5.AASX.01A.11R.A38D.31"
"2714"	17	"TCGA.HF.7134.01A.11R.2055.13"
"2715"	17	"TCGA.F1.6874.01A.11R.1884.13"
"2716"	17	"TCGA.D7.6817.01A.11R.1884.13"
"2717"	17	"TCGA.VQ.A91K.01A.11R.A414.31"
"2718"	17	"TCGA.L5.A893.01A.11R.A36D.31"
"2719"	17	"TCGA.FP.A9TM.01A.11R.A39E.31"
"2720"	17	"TCGA.L5.A43I.01A.11R.A24K.31"
"2721"	17	"TCGA.HZ.8638.01A.11R.2404.07"
"2722"	17	"TCGA.HZ.7924.01A.11R.2156.07"
"2723"	17	"TCGA.D7.A4Z0.01A.22R.A251.31"
"2724"	17	"TCGA.VQ.A8P8.01A.11R.A39E.31"
"2725"	17	"TCGA.VQ.A927.01A.12R.A414.31"
"2726"	17	"TCGA.CG.4304.01A.01R.1157.13"
"2727"	17	"TCGA.CG.4476.01A.01R.1157.13"
"2728"	17	"TCGA.BR.A4J8.01A.11R.A251.31"
"2729"	17	"TCGA.CD.8534.01A.11R.2343.13"
"2730"	17	"TCGA.BR.A4J4.01A.12R.A251.31"
"2731"	17	"TCGA.CG.4301.01A.01R.1157.13"
"2732"	17	"TCGA.RD.A8N6.01A.11R.A36D.31"
"2733"	17	"TCGA.BR.8373.01A.11R.2343.13"
"2734"	17	"TCGA.L5.A4OF.01A.11R.A260.31"
"2735"	17	"TCGA.D7.A6F2.01A.12R.A31P.31"
"2736"	17	"TCGA.BR.8362.01A.11R.2343.13"
"2737"	17	"TCGA.BR.8683.01A.11R.2402.13"
"2738"	17	"TCGA.CM.5348.01A.21R.1723.07"
"2739"	17	"TCGA.BR.8682.01A.11R.2402.13"
"2740"	17	"TCGA.ZA.A8F6.01A.23R.A36D.31"
"2741"	17	"TCGA.S8.A6BV.01A.21R.A31P.31"
"2742"	17	"TCGA.L5.A4OI.01A.11R.A36D.31"
"2743"	17	"TCGA.L5.A4OP.01A.11R.A260.31"
"2744"	17	"TCGA.BR.A4QI.01A.12R.A251.31"
"2745"	17	"TCGA.BR.6801.01A.11R.1884.13"
"2746"	17	"TCGA.A6.A5ZU.01A.11R.A28H.07"
"2747"	17	"TCGA.3M.AB47.01A.22R.A414.31"
"2748"	17	"TCGA.BR.A4QM.01A.12R.A251.31"
"2749"	17	"TCGA.BR.8486.01A.31R.2402.13"
"2750"	17	"TCGA.CG.5720.01A.11R.1602.13"
"2751"	17	"TCGA.D7.5578.01A.01R.1602.13"
"2752"	17	"TCGA.BR.7703.01A.11R.2055.13"
"2753"	17	"TCGA.F1.6177.01A.11R.1802.13"
"2754"	17	"TCGA.VQ.A928.01A.11R.A414.31"
"2755"	17	"TCGA.VQ.A94U.01A.12R.A414.31"
"2756"	17	"TCGA.BR.8369.01A.11R.2343.13"
"2757"	17	"TCGA.2H.A9GR.01A.12R.A37I.31"
"2758"	17	"TCGA.BR.4267.01A.01R.1131.13"
"2759"	17	"TCGA.BR.8687.01A.11R.2402.13"
"2760"	17	"TCGA.EQ.A4SO.01A.11R.A251.31"
"2761"	17	"TCGA.IN.A6RL.01A.11R.A32D.31"
"2762"	17	"TCGA.IN.A6RR.01A.12R.A32D.31"
"2763"	17	"TCGA.BR.6852.11A.01R.1884.13"
"2764"	17	"TCGA.CG.5716.01A.21R.1802.13"
"2765"	17	"TCGA.D7.6527.01A.11R.1802.13"
"2766"	17	"TCGA.D7.6820.01A.11R.1884.13"
"2767"	17	"TCGA.VQ.A91E.01A.31R.A414.31"
"2768"	17	"TCGA.VQ.A925.01A.11R.A414.31"
"2769"	17	"TCGA.HU.A4G9.01A.11R.A24K.31"
"2770"	17	"TCGA.VQ.A8PX.01A.12R.A414.31"
"2771"	17	"TCGA.VR.A8EQ.01A.11R.A36D.31"
"2772"	17	"TCGA.HU.A4G2.01A.11R.A251.31"
"2773"	17	"TCGA.HU.A4H6.01A.11R.A251.31"
"2774"	17	"TCGA.2H.A9GK.01A.11R.A37I.31"
"2775"	17	"TCGA.L5.A4OT.01A.11R.A28J.31"
"2776"	17	"TCGA.L5.A8NF.01A.11R.A37I.31"
"2777"	17	"TCGA.L5.A8NV.01A.11R.A37I.31"
"2778"	17	"TCGA.VQ.A8E0.01A.11R.A414.31"
"2779"	17	"TCGA.VQ.AA6A.01A.11R.A414.31"
"2780"	17	"TCGA.D7.8576.01A.11R.2343.13"
"2781"	17	"TCGA.VQ.A8PJ.01A.11R.A414.31"
"2782"	17	"TCGA.VQ.A8PU.01A.12R.A414.31"
"2783"	17	"TCGA.BR.A4PD.01A.11R.A251.31"
"2784"	17	"TCGA.FP.8631.01A.11R.2402.13"
"2785"	17	"TCGA.HU.A4H3.01A.21R.A251.31"
"2786"	17	"TCGA.VQ.A91D.01A.11R.A414.31"
"2787"	17	"TCGA.BR.8059.01A.11R.2343.13"
"2788"	17	"TCGA.CD.8536.01A.11R.2343.13"
"2789"	17	"TCGA.BR.8487.01A.11R.2402.13"
"2790"	17	"TCGA.D7.A74A.01A.11R.A32D.31"
"2791"	17	"TCGA.RD.A7C1.01A.11R.A32D.31"
"2792"	17	"TCGA.VQ.A8P5.01A.11R.A39E.31"
"2793"	17	"TCGA.MX.A5UJ.01A.11R.A31P.31"
"2794"	17	"TCGA.HU.8243.01A.11R.2343.13"
"2795"	17	"TCGA.R6.A6XG.01B.11R.A336.31"
"2796"	17	"TCGA.D7.A6EV.01A.11R.A31P.31"
"2797"	17	"TCGA.JY.A6FB.01A.11R.A336.31"
"2798"	17	"TCGA.CD.5799.01A.11R.1602.13"
"2799"	17	"TCGA.CG.5726.01A.11R.1602.13"
"2800"	17	"TCGA.JY.A6F8.01A.11R.A336.31"
"2801"	17	"TCGA.BR.6455.01A.11R.1802.13"
"2802"	17	"TCGA.KB.A6F7.01A.12R.A32D.31"
"2803"	17	"TCGA.VQ.A91W.01A.11R.A414.31"
"2804"	17	"TCGA.D7.8573.01A.11R.2343.13"
"2805"	17	"TCGA.HU.A4G6.01A.11R.A24K.31"
"2806"	17	"TCGA.CD.A48C.01A.11R.A24K.31"
"2807"	17	"TCGA.R5.A7O7.01A.11R.A33Y.31"
"2808"	17	"TCGA.HU.A4H2.01A.11R.A251.31"
"2809"	17	"TCGA.VQ.AA6I.01A.11R.A414.31"
"2810"	17	"TCGA.IN.A6RI.01A.11R.A32D.31"
"2811"	17	"TCGA.2H.A9GO.01A.11R.A37I.31"
"2812"	17	"TCGA.L5.A8NE.01A.11R.A37I.31"
"2813"	17	"TCGA.VQ.A8P3.01A.11R.A36D.31"
"2814"	17	"TCGA.VQ.A94T.01A.11R.A414.31"
"2815"	17	"TCGA.L5.A8NI.01A.11R.A37I.31"
"2816"	17	"TCGA.L5.A4OS.01A.11R.A28J.31"
"2817"	17	"TCGA.2H.A9GN.01A.11R.A37I.31"
"2818"	17	"TCGA.R6.A8W5.01B.11R.A37I.31"
"2819"	17	"TCGA.MX.A666.01A.11R.A31P.31"
"2820"	17	"TCGA.VQ.A8PE.01A.11R.A414.31"
"2821"	17	"TCGA.EI.6507.01A.11R.1736.07"
"2822"	17	"TCGA.CG.4442.01A.01R.1157.13"
"2823"	17	"TCGA.CG.4466.01A.01R.1157.13"
"2824"	17	"TCGA.VQ.A8PB.01A.11R.A39E.31"
"2825"	17	"TCGA.EI.6882.01A.11R.1928.07"
"2826"	17	"TCGA.CD.A487.01A.21R.A24K.31"
"2827"	17	"TCGA.BR.A4J1.01A.11R.A251.31"
"2828"	17	"TCGA.VQ.A8PH.01A.12R.A414.31"
"2829"	17	"TCGA.BR.8680.01A.11R.2402.13"
"2830"	17	"TCGA.VR.AA4D.01A.11R.A37I.31"
"2831"	17	"TCGA.BR.8361.01A.11R.2343.13"
"2832"	17	"TCGA.BR.6565.01A.11R.1802.13"
"2833"	17	"TCGA.D7.6528.01A.11R.1802.13"
"2834"	17	"TCGA.D7.6526.01A.11R.1802.13"
"2835"	17	"TCGA.RD.A7BT.01A.11R.A33Y.31"
"2836"	17	"TCGA.BR.8289.01A.11R.2343.13"
"2837"	17	"TCGA.BR.7197.01A.11R.2203.13"
"2838"	17	"TCGA.BR.7715.01A.11R.2055.13"
"2839"	17	"TCGA.L5.A88V.01A.11R.A354.31"
"2840"	17	"TCGA.D7.A4YT.01A.11R.A251.31"
"2841"	17	"TCGA.F1.6875.01A.11R.2055.13"
"2842"	17	"TCGA.VQ.A91Z.01A.11R.A414.31"
"2843"	17	"TCGA.BR.A4CS.01A.11R.A24K.31"
"2844"	17	"TCGA.CD.A486.01A.11R.A24K.31"
"2845"	17	"TCGA.IG.A4QS.01A.11R.A260.31"
"2846"	17	"TCGA.KB.A93H.01A.11R.A39E.31"
"2847"	17	"TCGA.VQ.A91X.01A.12R.A414.31"
"2848"	17	"TCGA.BR.8483.01A.31R.2402.13"
"2849"	17	"TCGA.CD.A48A.01A.12R.A36D.31"
"2850"	17	"TCGA.HU.A4GD.01A.11R.A36D.31"
"2851"	17	"TCGA.HU.A4H5.01A.21R.A251.31"
"2852"	17	"TCGA.VQ.AA64.01A.11R.A414.31"
"2853"	17	"TCGA.VQ.A8DU.01A.11R.A36D.31"
"2854"	17	"TCGA.VQ.AA6D.01A.11R.A414.31"
"2855"	17	"TCGA.HU.A4GH.01A.11R.A24K.31"
"2856"	17	"TCGA.JY.A6FH.01A.11R.A336.31"
"2857"	17	"TCGA.D7.6822.01A.11R.1884.13"
"2858"	17	"TCGA.VQ.A8PP.01A.21R.A414.31"
"2859"	17	"TCGA.CG.4460.01A.01R.1157.13"
"2860"	17	"TCGA.CG.4449.01A.01R.1157.13"
"2861"	17	"TCGA.CG.4475.01A.01R.1157.13"
"2862"	17	"TCGA.CG.5722.01A.21R.1602.13"
"2863"	17	"TCGA.R5.A7ZI.01A.11R.A354.31"
"2864"	17	"TCGA.CD.5801.01A.11R.1602.13"
"2865"	17	"TCGA.BR.6707.01A.11R.1884.13"
"2866"	17	"TCGA.CG.4437.01A.01R.1802.13"
"2867"	17	"TCGA.D7.5577.01A.01R.1602.13"
"2868"	17	"TCGA.BR.4253.01A.01R.1131.13"
"2869"	17	"TCGA.HU.8608.01A.11R.2402.13"
"2870"	17	"TCGA.BR.8381.01A.11R.2402.13"
"2871"	17	"TCGA.BR.8589.01A.11R.2402.13"
"2872"	17	"TCGA.BR.7958.01A.21R.2343.13"
"2873"	17	"TCGA.VQ.A8PF.01A.11R.A414.31"
"2874"	17	"TCGA.VQ.AA6J.01A.11R.A414.31"
"2875"	17	"TCGA.F4.6570.01A.11R.1774.07"
"2876"	17	"TCGA.FP.A4BE.01A.12R.A24K.31"
"2877"	17	"TCGA.HU.A4H4.01A.21R.A251.31"
"2878"	17	"TCGA.BR.8382.01A.11R.2402.13"
"2879"	17	"TCGA.BR.6802.01A.11R.1884.13"
"2880"	17	"TCGA.BR.6852.01A.11R.1884.13"
"2881"	17	"TCGA.BR.8081.01A.11R.2343.13"
"2882"	17	"TCGA.D7.A6EY.01A.21R.A31P.31"
"2883"	17	"TCGA.RD.A8NB.01A.12R.A39E.31"
"2884"	17	"TCGA.CG.4477.01A.01R.1157.13"
"2885"	17	"TCGA.D7.A4YU.01A.21R.A251.31"
"2886"	17	"TCGA.VQ.A8E3.01A.11R.A39E.31"
"2887"	17	"TCGA.JY.A938.01A.11R.A37I.31"
"2888"	17	"TCGA.D7.A4YX.01A.11R.A251.31"
"2889"	17	"TCGA.HU.A4H0.01A.11R.A251.31"
"2890"	17	"TCGA.HU.8602.01A.11R.2402.13"
"2891"	17	"TCGA.BR.8078.01A.11R.2343.13"
"2892"	17	"TCGA.BR.8363.01A.11R.2343.13"
"2893"	17	"TCGA.BR.4357.01A.01R.1157.13"
"2894"	17	"TCGA.BR.4361.01A.01R.1157.13"
"2895"	17	"TCGA.BR.4362.01A.01R.1157.13"
"2896"	17	"TCGA.HU.A4G8.01A.11R.A251.31"
"2897"	17	"TCGA.VQ.A924.01A.11R.A414.31"
"2898"	17	"TCGA.CD.A4MJ.01A.11R.A251.31"
"2899"	17	"TCGA.HU.A4GN.01A.11R.A251.31"
"2900"	17	"TCGA.BR.4257.01A.01R.1131.13"
"2901"	17	"TCGA.CM.6162.01A.11R.1653.07"
"2902"	17	"TCGA.BR.4201.01A.01R.1131.13"
"2903"	17	"TCGA.CG.4305.01A.01R.1157.13"
"2904"	17	"TCGA.BR.4367.01A.01R.1157.13"
"2905"	17	"TCGA.CG.4306.01A.01R.1157.13"
"2906"	17	"TCGA.D7.A6EZ.01A.11R.A31P.31"
"2907"	17	"TCGA.BR.8286.01A.12R.2343.13"
"2908"	17	"TCGA.HF.7133.01A.11R.2055.13"
"2909"	17	"TCGA.BR.6458.01A.11R.1802.13"
"2910"	17	"TCGA.BR.7196.01A.11R.2055.13"
"2911"	17	"TCGA.BR.4363.01A.01R.1157.13"
"2912"	17	"TCGA.L5.A8NL.01A.12R.A37I.31"
"2913"	17	"TCGA.L5.A8NW.01A.11R.A37I.31"
"2914"	17	"TCGA.R6.A6L4.01A.11R.A31P.31"
"2915"	17	"TCGA.VQ.AA6K.01A.11R.A414.31"
"2916"	17	"TCGA.EK.A3GM.01A.11R.A213.07"
"2917"	17	"TCGA.L5.A8NR.01A.11R.A37I.31"
"2918"	17	"TCGA.FP.8099.01A.11R.2343.13"
"2919"	17	"TCGA.L5.A8NG.01A.11R.A37I.31"
"2920"	17	"TCGA.IN.AB1X.01A.11R.A39E.31"
"2921"	17	"TCGA.BR.8677.01A.11R.2402.13"
"2922"	17	"TCGA.L5.A4OU.01A.11R.A28J.31"
"2923"	17	"TCGA.HJ.7597.01A.21R.2203.13"
"2924"	17	"TCGA.L5.A4OE.01A.11R.A260.31"
"2925"	17	"TCGA.L5.A4OG.01A.11R.A260.31"
"2926"	17	"TCGA.RD.A8N0.01A.12R.A36D.31"
"2927"	17	"TCGA.L5.A8NU.01A.11R.A36D.31"
"2928"	17	"TCGA.BR.8686.01A.11R.2402.13"
"2929"	17	"TCGA.VQ.A923.01A.11R.A414.31"
"2930"	17	"TCGA.RD.A8N1.01A.12R.A36D.31"
"2931"	17	"TCGA.VQ.A8PD.01A.11R.A414.31"
"2932"	17	"TCGA.L5.A8NT.01A.11R.A37I.31"
"2933"	17	"TCGA.VQ.A91Q.01A.12R.A414.31"
"2934"	17	"TCGA.L5.A4OO.01A.11R.A260.31"
"2935"	17	"TCGA.JY.A93E.01A.11R.A37I.31"
"2936"	17	"TCGA.L5.A8NS.01A.12R.A37I.31"
"2937"	17	"TCGA.D7.A4YV.01A.11R.A251.31"
"2938"	17	"TCGA.BR.4370.01A.01R.1157.13"
"2939"	17	"TCGA.VQ.A91Y.01A.11R.A414.31"
"2940"	17	"TCGA.RD.A8N9.01A.12R.A39E.31"
"2941"	17	"TCGA.JY.A93D.01A.11R.A38D.31"
"2942"	17	"TCGA.RD.A8N5.01A.12R.A36D.31"
"2943"	17	"TCGA.VQ.A91A.01A.11R.A414.31"
"2944"	17	"TCGA.3B.A9HX.01A.11R.A39D.07"
"2945"	17	"TCGA.R6.A6Y2.01B.11R.A336.31"
"2946"	17	"TCGA.KB.A93G.01A.11R.A39E.31"
"2947"	17	"TCGA.L5.A43C.01A.11R.A24K.31"
"2948"	17	"TCGA.B7.5816.01A.21R.1602.13"
"2949"	17	"TCGA.ZQ.A9CR.01A.11R.A39E.31"
"2950"	17	"TCGA.D7.6524.01A.11R.1802.13"
"2951"	17	"TCGA.F1.A448.01A.11R.A24K.31"
"2952"	17	"TCGA.HU.8610.01A.22R.2402.13"
"2953"	17	"TCGA.R5.A805.01A.11R.A36D.31"
"2954"	17	"TCGA.BR.7716.01A.21R.2055.13"
"2955"	17	"TCGA.D7.6520.01A.11R.1802.13"
"2956"	17	"TCGA.BR.6456.01A.11R.1802.13"
"2957"	17	"TCGA.D7.6818.01A.11R.1884.13"
"2958"	17	"TCGA.CD.8524.01A.11R.2343.13"
"2959"	17	"TCGA.CC.5260.01A.01R.A131.07"
"2960"	17	"TCGA.CD.8532.01A.11R.2343.13"
"2961"	17	"TCGA.VQ.AA6F.01A.31R.A414.31"
"2962"	17	"TCGA.BR.8484.01A.11R.2402.13"
"2963"	17	"TCGA.BR.8058.01A.31R.2343.13"
"2964"	17	"TCGA.BR.8284.01A.11R.2343.13"
"2965"	17	"TCGA.D7.6521.01A.11R.1802.13"
"2966"	17	"TCGA.KB.A93J.01A.11R.A39E.31"
"2967"	17	"TCGA.VQ.A8PM.01A.21R.A414.31"
"2968"	17	"TCGA.BR.4191.01A.02R.1131.13"
"2969"	17	"TCGA.D7.8570.01A.11R.2343.13"
"2970"	17	"TCGA.BR.7901.01A.11R.2203.13"
"2971"	17	"TCGA.BR.6454.01A.11R.1802.13"
"2972"	17	"TCGA.CD.8529.01A.11R.2343.13"
"2973"	17	"TCGA.CD.5804.01A.12R.2055.13"
"2974"	17	"TCGA.FP.7735.01A.11R.2055.13"
"2975"	17	"TCGA.FP.8211.01A.11R.2343.13"
"2976"	17	"TCGA.B7.A5TN.01A.21R.A31P.31"
"2977"	17	"TCGA.CG.5719.01A.11R.1602.13"
"2978"	17	"TCGA.B7.5818.01A.11R.1602.13"
"2979"	17	"TCGA.BR.8296.01A.11R.2343.13"
"2980"	18	"TCGA.24.1555.01A.01R.1566.13"
"2981"	18	"TCGA.FC.A4JI.01A.11R.A250.07"
"2982"	18	"TCGA.21.1080.01A.01R.0692.07"
"2983"	18	"TCGA.EW.A1OY.01A.11R.A144.07"
"2984"	18	"TCGA.25.1630.01A.01R.1566.13"
"2985"	18	"TCGA.66.2782.01A.01R.0851.07"
"2986"	18	"TCGA.09.1670.01A.01R.1566.13"
"2987"	18	"TCGA.59.2351.01A.01R.1569.13"
"2988"	18	"TCGA.WR.A838.01A.12R.A406.31"
"2989"	18	"TCGA.EA.A556.01A.11R.A26T.07"
"2990"	18	"TCGA.24.1842.01A.01R.1567.13"
